ID,Movie_Name_EN,Movie_Name_CN,Crawl_Date,Number,Username,Date,Star,Comment,Like
490563,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34497,Silence范儿,2015/10/6,5, 挺好的吧～我都想穿越了,0
490564,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34498,爱丽丝,2015/10/6,4, 大家开心就好。还不错的商业电影。,0
490565,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34499,Shawn,2015/10/19,4, 还算有点看头，但并不觉得如预期的那么好，一些桥段还是显得太浮夸,0
490566,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34501,HH,2015/10/22,4, “也许每一个男子全都有过这样的两个女人，至少两个。娶了红玫瑰，久而久之，红的变了墙上的一抹蚊子血，白的还是窗前明月光；娶了白玫瑰，白的便是粘在衣服上的一粒饭粒子，红的却是心口上的一颗朱砂痣。 ”——张爱玲,0
490567,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34502,雪亮,2015/10/22,5, 带着吐槽山寨夏洛克的心态去看，结果被颠覆了……,0
490568,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34503,月禾,2016/4/13,2, 剧情说白了有点像重生，可惜结局非要往什么爱情大过天的方向带也是无语。全剧看下来也没看出男主有多爱女主，无非是有钱有闲了开始觉得失去的才是最好的。得不到的永远是最好的，所以即使后来男主醒悟回来开始黏女主，也不代表男主就是真的突然发现女主才是自己真爱，也许这只是又一轮梦的开端。,0
490569,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34504,Misery,2015/10/13,4, 蛮好看的,0
490570,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34505,tmengyou,2015/10/15,5, 有的人吧，说不清哪里好，但就是谁都替代不了。,0
490571,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34506,yue060901,2015/10/3,5, 沈腾这电影真心很有深度，好的剧本遇到好的演员。就像生活没有如果，时间不会重来，给了你一次重新选择的机会，到头来你会发现，原来一直陪伴你的人才最值得你珍惜和爱护的,0
490572,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34507,爱上三天,2015/10/5,5, 想看一部逻辑严谨、节奏明快、笑点密集、情感渲染到位的电影，真不容易啊！而这部剧竟然做到了，虽觉得5星可能过誉了，捧杀了，但念在难得一部好剧，该点赞时，不吝点赞！,0
490573,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34508,小妖,2015/12/6,4, 好看的国产喜剧，情节虽然比较老套，但胜在拍的有意思，台词有趣，演员演的也不错,0
490574,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34509,冷少,2016/10/29,4, 有笑有泪,0
490575,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34510,默墨,2015/10/4,4, 笑得跟麻花似的 哭得跟2B似的,0
490576,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34511,：Achieve。,2015/10/15,5, 就是纯粹的为了去开心而已，看评论非得特么的撤上女权、屌丝梦，搞得那么沉重。本身就是喜剧，能开心不就够了么？,0
490577,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34512,落痕,2015/10/10,3, 个人感觉是一部还过得去的喜剧电影，算不上经典的程度，很多台词也是网上的段子，但是很多人却把它捧上神坛。值得一看，不必神吹,0
490578,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34513,糖豆豆,2015/10/8,5, 珍惜眼前人,0
490579,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34514,大麗花,2015/10/18,3, 有人评论是一碗失败者的心灵鸡汤，因为自身的loser属性于是安慰自己，loser的生活才是真实的幸福，那些够不到的白富美和高大上，根本没有看起来闪耀，不值得拼命追求。可能这是一方面，但另一方面，我们也要学会珍惜知足。,0
490580,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34515,Wan,2016/12/30,5, 哭成狗又笑成狗,0
490581,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34516,vicki-芸,2016/4/14,3, 创意老套，但搞笑成分中有感人的桥段。,0
490582,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34517,法海,2015/10/7,5, 又好笑又有泪 当时感觉还挺有意义 珍惜神马的 看完感觉不是很正能量啊 吃着碗里看着锅里的呗 得不到日思夜想 操腻了又想换 不过人性如此啊。。反正电影值得一看 with小猴纸,0
490583,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34518,张晋,2015/10/5,3, 有种在看春晚的即视感…,0
490584,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34519,TrOuBLEmAkEr,2015/10/16,4, “抄袭”的另一种高大上说法，逆向研发~~反正很搞笑~~,0
490585,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34520,薄荷,2015/10/9,5, 浦 玥,0
490586,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34521,1111111b,2016/2/8,4, 反正我是笑的不要不要的···,0
490587,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34522,kellypop,2015/11/14,2, 这年头怀旧俨然成了国产电影主旋律，打感情牌无聊,0
490588,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34523,默小果,2015/10/12,3, 看第二遍，笑点哭点还是很有效。同样是卖情怀，比《港囧》高了好几个段数。,0
490589,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34524,观影者,2015/10/8,4, 好看,0
490590,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34525,過期貓糧,2015/12/2,4, 挺好的，完成所有结局通关，没有遗憾。,0
490591,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34526,大成至圣,2015/10/13,5, 剧本好，演员演技到位，再加上《港囧》带给人们的失望情绪，共同促成了这部片子的大卖。单单怀旧这一点就使得港、夏两片高下立见：港甚至连粤语老歌片头伴奏都要拿来充时间，歌曲成了主角；夏则对这些金曲稍加引用，歌曲起到点缀作用，不多不少刚刚好。,0
490592,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34527,Mr.Kid,2015/10/3,4, 居然是一部穿越片。。如果有弹幕的话肯定是满屏的“2333333333”╮(╯▽╰)╭,0
490593,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34528,aicher,2015/10/7,5, 全程无尿点，笑到抽筋,0
490594,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34529,小黄鸭GAGAGA,2015/10/6,4, 看这部电影的时候是笑着哭出来的,0
490595,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34530,桂花糖粥,2016/8/20,1, 东北二人转的风格总是萦绕在周围,1
490596,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34531,凝视你的迷宫,2015/10/4,4, 最后结局如果是酒精深度昏迷，是不是更好点。如果结局是酒精深度昏迷变成植物人，推着轮椅悲剧结尾，我就给五星,0
490597,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34532,少年王小扯,2016/9/5,5, 这几年看过的最好的国产电影了==,0
490598,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34533,Howl,2015/10/17,4, 笑点密集～,0
490599,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34534,你向我袭来,2015/11/28,4, 原以为是爱情片，没想到讽刺了现代的社会,0
490600,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34535,LeonShoe,2015/10/3,4, 有点神奇遥控器的感觉，笑点低的应该会被轰炸疯掉，小笑点非常密集，涉及到学生时代的经典台词也很多，很温情，可惜没跟那谁谁一起去看。。,0
490601,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34536,小圣,2016/2/12,2, 屌丝逆袭原来是意淫哈哈哈哈 最讨厌软饭男,0
490602,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34537,单行道0508_zl,2015/10/21,5, 一场电影，三句歌词。第一句送给过程：得不到的永远在骚动，被宠爱的都有恃无恐。第二句送给结局：如果梦醒时还在一起，请容许我们相依为命。最后一句，“马冬梅”也许会有共鸣：我们的故事，爱就爱的值得，错也错的值得，是执着是洒脱，留给别人去说。用尽所有力气不是为我，那是为你才这么做,0
490603,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34538,司徒梦空,2015/12/8,4, 有意思的喜剧，很欢乐，笑中有泪的。,0
490604,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34539,瘦子鱼,2015/10/18,3, 也许是期望太高得不到的总是好的即使让人重活100次，依旧是过不好人生的原来是夏洛 特烦恼啊,0
490605,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34540,crosstree,2015/10/10,1, 原版的话剧是以黑幽默讽刺幼稚而又自私的男loser夏洛。电影改编成屎了啊……,0
490606,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34541,口亨口即,2015/10/4,4, 全程笑的腮抽筋,0
490607,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34542,三猫驼,2015/10/2,4, 很久没看这么轻松的喜剧了，有种笑点防不胜防的感觉,0
490608,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34543,望美人兮长颈鹿,2015/10/12,5, 作为喜剧 很合格,0
490609,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34544,榴莲炖肉,2015/10/11,3, 可能看电影之前不能带着期望去,0
490610,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34545,想晒太阳,2015/10/4,5, 哈哈哈哈哈哈哈哈哈哈，这应该是所有人的正常反应吧,0
490611,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34546,佐,2015/10/6,5, 完美,0
490612,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34547,易,2016/12/28,5, 至少没有堕胎,0
490613,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34548,宇宙影评社,2015/10/8,5, 我会好好抱着你的,0
490614,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34549,花菜先生,2016/1/10,4, 反正就是各种段子凑起来的80后回忆吧，总之，有钱真好。,0
490615,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34550,谭承程,2015/10/5,3, 三观正我就给五星,0
490616,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34551,张继科的桃花眼,2015/12/10,1, 建议设置0分选项,0
490617,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34552,Cancerlover,2015/10/15,4, 本来是想借着电影大哭一场的，可却笑成了傻X。其它都无所谓了，它让我笑过就行了。,0
490618,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34553,Eau de Ginza,2015/10/5,4, 那种给电影打分时是在评价电影所树立的价值观而不是电影本身的行为都属于耍流氓！！！,1
490619,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34554,干啃方便面,2015/10/5,5, 观影十年以来，这是我第一次为一部国产电影打出了五星的评价。是的，它有种种的不成熟，也有种种的炒冷饭，但，只因为它能让我在电影院里肆无忌惮的大笑，同时又不让我觉得厌烦。不然，作为一枚观众，我还能要求什么呢？,1
490620,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34555,田野里的小路,2015/10/7,5, 你珍惜在你身边最爱你的人吗？你爱你应该爱的人吗？,0
490621,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34556,&·念念念~,2015/12/13,3, 选了白玫瑰红的就是硃砂痣白的只是饭渣子，选了红玫瑰白的就是明月光红的只是蚊子血,0
490622,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34557,晴空,2015/10/3,4, 笑中带泪呀~自带BGM的袁华同学和甩刘海的花轮同学有异曲同工之妙呀，以后都无法直视费玉清的一剪梅啦~,0
490623,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34558,crazy  movie,2015/10/8,3, 比港囧强，笑点也比港囧要高明，讲出了一个爱情喜剧，开心麻花团队一直很喜欢，觉得他们比赵本山之流的更适合年轻人。只是演员还是显得太老，演高中生还是有点………回来给三星，三观不正,0
490624,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34559,foye,2015/10/1,4, 真赞,0
490625,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34560,Faerie,2016/2/27,3, 评价大过剧情 还算诚意,0
490626,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34561,jessiejiayue,2015/10/3,5, 五星好评~,0
490627,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34563,一起来捏肚子肉,2015/10/10,5, 两年一约,0
490628,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34564,RRRRRyan,2016/1/22,3, 上映时候感觉不会去看这片子 表达很直男 情节也很普遍 奇怪最后会有一丝感动,0
490629,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34565,Rоby,2015/10/3,1, 感觉自己笑点挺低的啊。但是真心找不到笑点在哪里？,0
490630,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34566,blue_velvet,2015/10/7,2, 从一位坚强女性养的蛀虫，到一位坚强女性养的狗。剧作、笑料也没什么新鲜的。只能说我笑点真心不高……笑了也不喜欢。,0
490631,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34567,茶凉掉淡似清水,2015/10/4,4, 蛮搞笑的,0
490632,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34568,____  交 交,2016/6/5,3, 稍微有点笑点，但剧情太弱,0
490633,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34569,玛诺洛斯,2015/10/17,3, “这个片子网评有好有坏非常极端，有人说这是一部优秀的爆米花电影也有人说它三观不正，请问你怎么看？” “对于这个片子我简单说两句，首先这是一部喜剧片。” “那么你觉的你看了捧腹大笑了么？” “并没有...”,0
490634,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34570,阳关,2016/1/7,3, 不懂五星怎么那么多，也不是太好笑的感觉，就最后感觉还好笑,0
490635,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34571,Hansen,2015/10/8,5, 有多少爱可以重来,0
490636,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34572,Bi姥爷,2015/10/6,5, 笑得前仰后合，也哭得稀里哗啦，年度最佳喜剧，超过港囧好几条街,0
490637,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34573,一十四件事,2015/11/26,2, 糟糠之妻不可弃,0
490638,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34574,扣扣,2016/6/5,4, 剧情其实还好多是老梗，就是结局处的歌居然听哭了，明明是个happy ending。。。。,0
490639,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34575,nan,2015/10/3,1, 这么难看，三观不正，分怎么刷出来的……？？？豆瓣的分数还能不能信了？,0
490640,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34576,蔡尖尖,2015/10/16,1, 由头到尾我只在龅牙男胡牌把老爷子刺激得心脏病突发那一短幕笑出来，其他真的没有任何一丁点笑点。,0
490641,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34577,wzfxos,2016/4/8,3," 搞笑也掩饰不了少壮不努力老大徒伤悲的事实，简言之阿Q，同学们不要受影响，努力读书，才能出任ceo,迎娶白富美，走向人生巅峰，不然就得像男主一样娶个母老虎，吃着窝窝头。。",0
490642,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34578,2锦,2015/11/23,3, 因为看过话剧，看电影已木有新鲜感。。。,0
490643,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34579,我一个男朋友,2015/10/18,4, 怀着复杂的心情评价此片。1.要和煎饼侠比的话，煎饼侠很差。2.去电影院的时候很困，看到此片不在困。3.虽然有些细节非常刺毛，比如夏洛快死掉的时候枕头旁边放的卫生纸是街边摊产品，擦鼻子的时候不觉得疼吗，但是整体感情还好一些，比如有些人现场哭了两三次。4.翻唱的很多歌曲还是很动听的。,0
490644,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34580,vchin,2015/10/6,3, 很一般啊，不知道高分都咋来的,0
490645,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34581,白浪多息,2015/10/7,3, 在夏洛红了以前的剧情都很好，笑点不俗，怀旧牌也打得恰到好处，后面剧情实在狗血各种梗的堆积，结局仓促。,0
490646,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34582,夏始罹耐。,2015/10/19,3, 旁边徐老师笑得拍椅子 我却依旧正襟危坐 笑点高（或者说奇怪？）不适合看啊 超喜欢王老师！,0
490647,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34583,麦兜,2015/10/13,3, 首先开始排斥的片子，后来被各种影评席卷，开始认为可以看看。看完其实我觉得跟港囧的卖点一样，打着青春和怀旧的卖点，打包着各式各样怀旧的歌曲和回忆。果然语言上的搞笑和肢体上的搞笑更深入人心，合时宜合剧情的怀旧歌曲比港囧的生拉硬搬要引起共鸣得多。,0
490648,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34584,kevin,2015/10/7,4, 好久没大笑了，蛮好的。,0
490649,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34585,Y Y,2015/10/11,4, 还真得耐心看个20分钟， 纪念80年代。。。,0
490650,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34586,hsf,2016/7/5,3, 挺精彩的,0
490651,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34587,暖心话,2015/10/21,5, 感悟人生,0
490652,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34588,Genie,2015/10/27,4, 一场闹剧 ,0
490653,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34589,歪呀嘛苏,2015/10/6,3, 比囧要好，笑得停不下来。活在当下,0
490654,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34590,KissofDead,2016/1/28,3, 要说中年危机 《爷们些》比它潇洒多了。但是作为喜剧片还是可以的,0
490655,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34591,阿冷了,2015/10/24,3, 逗比是逗比了一点单身看着开心就好,0
490656,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34592,mushroom,2015/10/3,5, 比港囧好看多了,0
490657,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34593,Cidenzeng,2016/2/21,3, 虽然没什么营养 但还是挺搞笑 ,0
490658,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34594,猴哥,2015/10/2,5, 笑成这样，为什么不给个满星呢！,0
490659,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34595,小皮匠,2016/7/28,3, 感觉一般，但是主题曲竟然让我着迷。。。,0
490660,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34596,克瑞森特,2015/12/25,4, 我们都意淫回到从前的时光,0
490661,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34597,阿胖博士,2015/12/6,1, 这电影也能上映，还那么多人看？全片就在宣扬一个道理：loser永远是loser，变成winner本质还是个loser，这tm都是什么逻辑？,0
490662,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34598,取名障碍症患者,2015/10/18,2, 直男癌晚期yy看着太尴尬。完全get不到笑点,0
490663,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34599,斯年,2015/10/3,4, 跟港囧比起来，蛮好笑的,0
490664,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34600,二二丁,2015/10/2,5, 结尾稍微啰嗦了点。真的很好笑,0
490665,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34601,Helga,2016/10/30,4, 竟然是个穿越剧，还是不错的，屌丝梦实现了之后又觉得空虚，因为自己不知道想要什么，维持现状，接受命运或许是夏洛最好的选择,0
490666,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34602,啊梦喵双杀梦,2016/2/19,4, 一个坚强又美丽的女性光芒把人闪瞎 哦 想起点什么,0
490667,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34603,木凉风,2016/1/23,4, 一次就好，我陪你去到天涯海角。,0
490668,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34604,暗里有光,2015/10/11,1, 如果这部片子的风评不是这么好的话，也许我还会给三星。然而，就这样一部很平庸的片子却被很多人吹的飞起来，但从剧情上来讲毫无新意，男主本质自私，三观不正，基本上所有角色都脸谱化，无语，果然这种国产喜剧我以后还是不要碰的好。,0
490669,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34605,kookbug,2016/1/8,4, 挺有意思。段子大集合。,0
490670,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34606,有姿有味,2015/10/11,5, 愿所有的夏洛都能认识到自己的马冬梅,0
490671,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34607,骨头,2015/10/16,3, 作为女性观众，深深的感觉一股直男癌气息扑面而来，笑完只剩下恶心……,0
490672,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34608,Le-cristal`,2015/10/29,5, 开心麻花果然还是良心剧组。因为话剧的底子好，使台词剧情都包袱套包袱，笑料不断；演员的表演也深入人心，没有华丽丽的偶像感。最后夏洛失去一切，发现了冬梅的好，终知珍惜眼前人。虽然不很同意安于平庸奖励平庸的价值倾向，但是片子本身有诚意又有意义。,0
490673,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34609,mean,2015/10/26,5, 走 去吃茴香打卤面呐～,0
490674,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34610,夏嘛,2015/10/9,3, 看这些人出现在同一画面，总有在看央视综艺的错觉。剧情还是老套，多给一星鼓励国产电影,0
490675,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34611,漱墨,2015/10/3,3, 推荐一部主题很像的电影：女孩梦三十。都是写到最后终于明白自己想要什么的故事。,0
490676,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34612,Tayi,2015/10/6,4, 我真的不适合看喜剧片！！！,0
490677,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34613,Sherrysun,2015/10/18,3, 剧情和道理都有点老套，像穿越，又有点像蝴蝶效应，唯一新颖的是开心麻花的表演看着像在现场看舞台剧。笑点是有的，只是笑过之后很快就会忘记。主角做了一个白日梦。梦里生活向着他渴望的方向改变了。曾经作为一个人们眼中的失败者，他怨恨生活，可是一场梦醒之后，他发现其实最该珍惜的是他身边的一,0
490678,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34614,Willing,2015/10/7,3, 笑料和包袱都不错。主题难免让人唏嘘。青春哪里真能回去。后悔又当如何？,0
490679,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34615,nn,2016/4/9,5, 看到结局真是此时无声胜有声，全程无尿点，到结局的时候我一个1米8几的山东大汉哭成了一个傻逼。哭的喘不上气，真的几年最好看的电影，没有之一。,0
490680,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34616,1305,2015/10/11,4, 笑死,0
490681,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34617,、Syan,2015/10/6,4, 好好珍惜现在的生活与身边的人，你所憧憬的生活并不会像你想象中的那么美好。,0
490682,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34618,亲爱的小壁虎,2015/10/12,4, 看到了挺多話劇的演出佈景方式，算是一種嘗試？我感覺舞台效果在電影上還可以。並且無厘頭的笑點很韓寒。可以給個3.8星啦！,0
490683,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34619,myprojectile,2016/5/22,5,20151001,0
490684,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34620,SuN林又双,2015/10/29,5, 作为合家欢电影，成熟的喜剧手法以及笑料让人看来很爽,0
490685,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34621,蓝色手表,2015/10/5,5, 不错的电影，生命里健康最重要啊,0
490686,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34622,cookie,2015/10/4,5, 超搞笑，从头笑到尾……,0
490687,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34623,兔八哥,2015/10/26,3, 感觉很一般，笑点很多，可是之后总是觉得哪里不对？,0
490688,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34624,荒唐痴客,2016/1/19,1, 怎么说呢，我觉得在电影院里能把故事讲清楚的片已经不容易了，然而这个片故事讲好了，节奏捋对了，但是内核都是些啥。这不就是在讲“我在梦里抱到女神发现还是枕边糟糠之妻最好”“好日子得艾滋坏日子好平庸”嘛。,0
490689,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34625,hey,2016/10/23,4, 电影院看的，就冲着我第一次在电影院笑这么多次都要给四颗星。,0
490690,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34626,李毛毛,2015/10/7,5, 太棒的观影感受，处处笑点和泪点。,0
490691,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34627,不凝,2015/10/11,4, 还是不错的~几个笑点台词看完后脑海中挥之不去= = “我的老家”简直洗脑……  PS：尹正简直长得跟窪田小哥一模一样！！！！,0
490692,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34628,亚男白白白,2015/10/1,3, 你就拿它当个小品话剧来看没什么不好，大抵都是段子集锦还有经典桥段，配上开心麻花团队，照样笑的直拍大腿，看过你还得想想，我还明白了点什么，看这种电影我就图一乐呵，不是该吹毛瑕疵的片儿,0
490693,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34629,Adrian Hsin,2016/6/26,4, 錢沒了還可以再賺，人沒了可就真就什麼都沒了。,0
490694,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34630,瑞么,2015/10/7,4, 8.4的分真有些高了，衬的徐铮好像在圈钱一样！我承认我是看哭了，它表明了它的诚意。有两点不足之处：舞台剧般起落幕，你确定你在拍电影？二是完全通过台词来制造笑点，大概是东北喜剧的“特色”，相比而言徐铮的笑点就高了不少，喜剧不是一天就练成的，但我依然给四星，不为别的，用心了就值得鼓励！,0
490695,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34631,潦洛,2015/10/2,5, 国产穿越，不错了。,0
490696,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34632,沉,2015/10/4,3, 还想说豆瓣青年堕落了这种片子都能过八分…才发现好评的大多水军😃朋友们 请谨慎买票！,0
490697,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34633,张公子,2015/12/5,2, 这样的电影也能7.7……,0
490698,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34634,欣了个一,2015/10/24,4, 难得有心意的国产片 ,0
490699,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34635,炙,2015/10/12,5, 有很多大咖说这部电影三观不正，满足了一个屌丝男人的意淫，给这部电影2星甚至1星，我只想说周星驰的哪部电影三观正了，哪部电影不是只想着泡妞捣蛋，看个电影也要上纲上线，让你们都去朝鲜呆着去😄😄—我是自来水，我推荐夏洛特烦恼，再不看就下线了。,0
490700,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34636,这碗稀饭不太冷,2015/10/3,5, 有笑点有泪点无尿点  你在金星秀上的承诺并不是空口言,0
490701,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34637,啊哈西,2015/10/27,5, 不论这个故事中人格设置是有多“中年diaosi的意淫”，但是很好笑，歌很好听，衔接镜头都超级好，给马冬梅点个赞，能那么爱一个人不容易。,0
490702,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34638,猪猪不爱看书,2015/10/5,4, 开心麻花团队诚意之作，黑马杀出。虽然故事架构并不新鲜，小品话剧的痕迹也有点重，但是笑果很好，台词包袱一个接一个，电影院里好欢乐。特别是一剪梅的乱入，活在阴影里的杰伦，等等段子真的笑cry。不过夏洛这个人物真的“好贱”，傻福才是有大智慧的人吧。知足、常乐，就是最大福报。,0
490703,Goodbye Mr. Loser,夏洛特烦恼,2017/1/6,34639,虫虫,2015/10/8,4, 作为一部段子堆积起来的电影居然拍得让幽默来的如此自然 虽然故事主线略俗偏弱 喜剧效果简直是近年的标杆啊 笑点密集且注重细节 演员也很给力 推荐！,0
